Temporada,idJugador,Jugador,Equipo,Edad,PJ,Titular,Mín,Gls.,Ass,TP,TPint,TA,TR,xG,npxG,PrgC,PrgP,PrgR,Valoracion
2013-01-01,5904,Rúrik Gíslason,153,25.0,6,5,392.0,0,1.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,25.236812976936214
2013-01-01,5677,Serge Gnabry,31,18.0,2,0,14.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,5.1142389217778845
2013-01-01,4571,Diego Godín,24,27.0,10,10,930.0,2,0.0,0.0,0.0,2,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,53.93957089317727
2013-01-01,5679,André Gomes,10,20.0,2,0,61.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,7.514647501961745
2013-01-01,3828,Lucho González,12,32.0,6,6,481.0,2,0.0,0.0,0.0,2,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,30.395137798182375
2013-01-01,4064,Mark González,98,29.0,1,0,26.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,5.573891628621603
2013-01-01,5905,Mikel González,69,27.0,5,5,426.0,0,0.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,26.615771097467366
2013-01-01,5906,Leon Goretzka,55,18.0,4,0,47.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,7.1060673181006635
2013-01-01,5410,Mario Götze,3,21.0,11,6,528.0,3,1.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,34.17450449889739
2013-01-01,4826,Esteban Granero,69,26.0,1,0,8.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,4.654586214934167
2013-01-01,5907,Julian Green,3,18.0,1,0,2.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,4.348151077038355
2013-01-01,5908,Antoine Griezmann,69,22.0,6,6,491.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,30.088702660286568
2013-01-01,5414,Kevin Großkreutz,14,25.0,10,10,900.0,1,2.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,52.40739520369821
2013-01-01,5680,Andrés Guardado,37,26.0,2,2,180.0,0,0.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,13.592277736895353
2013-01-01,5909,Josuha Guilavogui,24,22.0,2,1,124.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,10.732216449867774
2013-01-01,5910,Ceyhun Gülselam,50,25.0,4,0,44.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,6.952849749152757
2013-01-01,5911,Izet Hajrović,50,21.0,2,1,44.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,6.646414611256945
2013-01-01,5419,Marek Hamšík,90,26.0,4,3,287.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,19.363472833933145
2013-01-01,5420,Joe Hart,15,26.0,7,7,630.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,37.341000923820786
2013-01-01,5421,Eden Hazard,11,22.0,9,8,681.0,2,0.0,1.0,1.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,41.069295101553166
2013-01-01,5912,Jens Hegeler,37,25.0,5,1,103.0,1,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,10.527926357937233
2013-01-01,5913,Lukáš Hejda,299,23.0,1,1,67.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,7.667865070909651
2013-01-01,5107,Javier Hernández,8,25.0,5,2,171.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,13.592277736895353
2013-01-01,5914,Héctor Herrera,12,23.0,3,1,29.0,0,0.0,0.0,0.0,1,1,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,5.880326766517414
2013-01-01,5915,Son Heung-min,37,21.0,8,7,509.0,0,2.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,31.723023395730902
2013-01-01,4074,Gonzalo Higuaín,90,25.0,5,5,406.0,4,2.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,27.637221557120075
2013-01-01,4313,Roberto Hilbert,37,28.0,2,2,180.0,0,0.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,13.592277736895353
2013-01-01,3359,Timo Hildebrand,55,34.0,4,4,360.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,23.091767011665524
2013-01-01,5690,Danny Hoesen,6,22.0,2,1,128.0,1,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,11.345086725659398
2013-01-01,5916,Jonas Hofmann,14,21.0,8,0,117.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,11.294014202676763
2013-01-01,5691,Marco Höger,55,23.0,2,2,178.0,0,0.0,0.0,0.0,2,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,13.490132690930082
2013-01-01,5423,José Holebas,85,29.0,7,6,552.0,0,1.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,33.56163422310576
2013-01-01,5917,James Holland,62,24.0,6,6,534.0,0,0.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,32.28482114853988
2013-01-01,4836,Keisuke Honda,98,27.0,6,5,477.0,2,2.0,1.0,1.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,30.599427890112924
2013-01-01,5918,Tim Hoogland,55,28.0,2,1,95.0,1,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,9.659693467232431
2013-01-01,5919,Tomáš Hořava,299,25.0,6,6,526.0,1,0.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,32.28482114853988
2013-01-01,2543,Pavel Horváth,299,38.0,6,6,513.0,0,1.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,31.416588257835084
2013-01-01,5920,Philipp Hosiner,62,24.0,6,5,481.0,2,1.0,0.0,0.0,2,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,30.599427890112924
2013-01-01,4317,Benedikt Höwedes,55,25.0,8,8,629.0,0,1.0,0.0,0.0,2,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,37.64743606171661
2013-01-01,5921,Roman Hubník,299,29.0,4,3,274.0,0,0.0,0.0,0.0,2,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,18.69953003515889
2013-01-01,4580,Tomáš Hubočan,140,27.0,6,6,540.0,0,0.0,0.0,0.0,2,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,32.591256286435694
2013-01-01,2846,Tomáš Hübschman,92,31.0,4,4,337.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,21.917098983064914
2013-01-01,4581,Hulk,140,27.0,8,8,715.0,4,2.0,1.0,2.0,2,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,43.878283865598114
2013-01-01,5426,Mats Hummels,14,24.0,6,6,495.0,0,0.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,30.292992752217106
2013-01-01,4837,Klaas-Jan Huntelaar,55,29.0,2,2,136.0,1,0.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,11.753666909520481
2013-01-01,5922,Gabriel Iancu,18,19.0,2,1,103.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,9.659693467232431
2013-01-01,3125,Zlatan Ibrahimović,28,31.0,8,8,669.0,10,0.0,1.0,2.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,43.5718487277023
2013-01-01,2851,Sergei Ignashevich,98,34.0,6,6,540.0,0,0.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,32.591256286435694
2013-01-01,5923,Asier Illarramendi,1,23.0,11,5,480.0,0,0.0,0.0,0.0,2,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,30.292992752217106
2013-01-01,4321,Ilsinho,92,27.0,3,0,61.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,7.667865070909651
2013-01-01,5924,Giannelli Imbula,17,20.0,4,3,238.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,16.86091920778401
2013-01-01,5695,Selçuk İnan,50,28.0,8,8,720.0,0,0.0,0.0,0.0,2,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,42.09074556120588
2013-01-01,3127,Andrés Iniesta,5,29.0,9,9,779.0,0,3.0,0.0,0.0,2,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,45.870112261920895
2013-01-01,5433,Gökhan Inler,90,29.0,5,4,388.0,1,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,25.083595407988305
2013-01-01,5925,Lorenzo Insigne,90,22.0,6,2,234.0,2,1.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,17.98451471340199
2013-01-01,4841,Emiliano Insúa,24,24.0,4,3,314.0,0,2.0,0.0,0.0,2,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,21.151011138325384
2013-01-01,5926,Eray İşcan,50,22.0,2,2,180.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,13.592277736895353
2013-01-01,5115,Isco,1,21.0,12,6,643.0,3,2.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,40.4053523027789
2013-01-01,5696,Mauricio Isla,9,25.0,2,0,48.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,6.850704703187487
2013-01-01,5927,Ivan Ivanov,89,25.0,6,6,481.0,0,0.0,0.0,0.0,1,1,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,29.42475986151231
2013-01-01,4586,Branislav Ivanović,11,29.0,11,11,990.0,0,1.0,0.0,0.0,3,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,56.54426956529167
2013-01-01,5700,Emilio Izaguirre,16,27.0,5,5,450.0,0,0.0,0.0,0.0,3,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,27.84151164905061
2013-01-01,2853,Marat Izmailov,12,30.0,1,0,23.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,5.420674059673696
2013-01-01,4078,Lars Jacobsen,153,33.0,6,6,540.0,0,0.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,32.591256286435694
2013-01-01,5701,Christophe Jallet,28,29.0,3,3,270.0,0,1.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,18.546312466210978
2013-01-01,5928,Adnan Januzaj,8,18.0,2,1,99.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,9.45540337530189
2013-01-01,5437,Carl Jenkinson,31,21.0,1,1,90.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,8.842533099510266
2013-01-01,5929,Jesé,1,20.0,5,2,65.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,8.178590300736007
2013-01-01,5703,Ola John,10,21.0,2,1,67.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,7.821082639857559
2013-01-01,5930,Miloš Jojić,14,21.0,3,1,128.0,0,0.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,11.089724110746221
2013-01-01,3605,Jermaine Jones,55,31.0,3,3,251.0,0,0.0,0.0,0.0,3,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,17.371644437610367
2013-01-01,5440,Phil Jones,8,21.0,8,6,540.0,1,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,33.30627160819259
2013-01-01,3132,Nigel de Jong,2,28.0,8,8,708.0,0,0.0,0.0,0.0,2,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,41.47787528541424
2013-01-01,5125,Siem de Jong,6,24.0,4,4,329.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,21.508518799203834
2013-01-01,3378,Juanfran,24,28.0,12,12,1080.0,0,0.0,0.0,0.0,5,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,61.08972411074622
2013-01-01,2558,Tomáš Jun,62,30.0,3,3,226.0,1,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,16.503411546905568
2013-01-01,5444,Nicolai Jørgensen,153,22.0,6,6,441.0,1,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,27.943656695015882
2013-01-01,5446,Shinji Kagawa,8,24.0,8,6,594.0,0,0.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,35.655607665393816
2013-01-01,3380,Kaká,2,31.0,6,6,496.0,2,1.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,31.365515734852455
2013-01-01,5931,Tomáš Kalas,11,20.0,1,0,1.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,4.2970785540557195
2013-01-01,5932,Thomas Kaminski,44,20.0,3,3,270.0,0,0.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,18.34202237428044
2013-01-01,4086,Pantelis Kapetanos,18,30.0,5,2,237.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,16.963064253749284
2013-01-01,5933,Vyacheslav Karavayev,98,18.0,1,1,90.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,8.842533099510266
2013-01-01,5708,Semih Kaya,50,22.0,6,5,415.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,26.20719091360628
2013-01-01,4850,Beram Kayal,16,25.0,4,3,199.0,1,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,15.27767099532232
2013-01-01,3144,Sebastian Kehl,14,33.0,5,5,421.0,1,0.0,0.0,0.0,3,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,26.76898866641527
2013-01-01,4332,Aleksandr Kerzhakov,140,30.0,8,5,485.0,2,1.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,31.110153119939277
2013-01-01,5934,Saber Khalifa,17,26.0,4,3,226.0,0,1.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,16.452339023922928
2013-01-01,4333,Sami Khedira,1,26.0,5,5,403.0,0,0.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,25.441103068866752
2013-01-01,3851,Roman Kienast,62,29.0,6,2,269.0,2,0.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,19.56776292586369
2013-01-01,5449,Stefan Kießling,37,29.0,7,7,600.0,2,0.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,36.625985602063885
2013-01-01,5711,Oliver Kirch,14,30.0,1,1,90.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,8.842533099510266
2013-01-01,5935,Jan Kirchhoff,3,22.0,2,0,25.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,5.676036674586873
2013-01-01,5450,Davy Klaassen,6,20.0,3,3,263.0,0,0.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,17.98451471340199
2013-01-01,5712,Sacha Kljestan,44,27.0,5,5,442.0,1,1.0,0.0,0.0,2,1,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,27.89258417203325
2013-01-01,5936,Fabian Koch,62,24.0,4,4,360.0,0,0.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,23.091767011665524
2013-01-01,5937,Dominik Kohr,37,19.0,2,0,9.0,0,0.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,4.858876306864708
2013-01-01,5938,Koke,24,21.0,13,12,1170.0,1,2.0,0.0,0.0,3,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,66.65662911585346
2013-01-01,5451,Daniel Kolář,299,27.0,6,6,507.0,1,2.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,31.72302339573089
2013-01-01,4336,Aleksandar Kolarov,15,27.0,7,6,532.0,1,0.0,1.0,1.0,3,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,32.7444738553836
2013-01-01,5714,Sead Kolašinac,55,20.0,6,3,300.0,0,0.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,20.33385077060322
2013-01-01,3388,Vincent Kompany,15,27.0,4,4,360.0,1,0.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,23.500347195526608
2013-01-01,5143,Laurent Koscielny,31,27.0,8,8,720.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,42.09074556120588
2013-01-01,5715,Cheikhou Kouyaté,44,23.0,6,6,499.0,0,0.0,0.0,0.0,1,1,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,30.344065275199746
2013-01-01,5939,Jan Kovařík,299,25.0,5,2,224.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,16.299121454975026
2013-01-01,5940,Matúš Kozáčik,299,29.0,6,6,540.0,0,0.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,32.591256286435694
2013-01-01,5147,Thomas Kristensen,153,30.0,3,0,62.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,7.718937593892287
2013-01-01,4341,Bojan Krkić,6,22.0,2,2,162.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,12.672972323207917
2013-01-01,4604,Toni Kroos,3,23.0,12,11,986.0,1,2.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,57.10606731810065
2013-01-01,5941,Robbie Kruse,37,24.0,4,0,78.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,8.689315530562359
2013-01-01,4092,Oleksandr Kucher,92,30.0,6,6,540.0,0,0.0,0.0,0.0,2,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,32.591256286435694
2013-01-01,5718,Yekta Kurtuluş,50,27.0,2,1,126.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,10.834361495833045
2013-01-01,5942,Alberto de la Bella,69,27.0,5,5,450.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,27.84151164905061
2013-01-01,3151,Philipp Lahm,3,29.0,12,12,991.0,0,4.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,57.361429933013824
2013-01-01,3394,Frank Lampard,11,35.0,11,9,799.0,1,2.0,0.0,0.0,3,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,47.402287951399934
2013-01-01,5943,Mitchell Langerak,14,24.0,2,1,135.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,11.294014202676763
2013-01-01,5944,Iasmin Latovlevici,18,27.0,6,6,540.0,0,0.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,32.591256286435694
2013-01-01,5459,Ezequiel Lavezzi,28,28.0,10,8,635.0,2,2.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,39.28175679716092
2013-01-01,5720,Joe Ledley,16,26.0,4,1,181.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,13.9497853977738
2013-01-01,5945,Mario Lemina,17,19.0,4,2,196.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,14.71587324251333
2013-01-01,5461,Bernd Leno,37,21.0,8,8,720.0,0,0.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,42.09074556120588
2013-01-01,5946,Marin Leovac,62,24.0,4,2,202.0,0,0.0,0.0,0.0,2,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,15.022308380409143
2013-01-01,5462,Joleon Lescott,15,30.0,4,3,302.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,20.129560678672675
2013-01-01,5463,Robert Lewandowski,14,24.0,9,9,809.0,6,2.0,1.0,1.0,3,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,49.6494789626359
2013-01-01,5947,Licá,12,24.0,6,3,273.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,18.954892650072065
2013-01-01,3865,Stephan Lichtsteiner,9,29.0,3,3,222.0,0,0.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,15.890541271113943
2013-01-01,5159,Lima,10,30.0,5,3,292.0,1,0.0,1.0,1.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,20.180633201655315
2013-01-01,5465,David Limberský,299,29.0,4,4,345.0,0,0.0,0.0,0.0,2,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,22.325679166925994
2013-01-01,5948,Heinz Lindner,62,23.0,6,6,540.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,32.591256286435694
2013-01-01,5949,Fernando Llorente,9,28.0,5,4,340.0,2,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,23.04069448868289
2013-01-01,5950,Yuri Lodygin,140,23.0,7,7,630.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,37.341000923820786
2013-01-01,4612,Nicolas Lombaerts,140,28.0,8,8,676.0,0,0.0,0.0,0.0,2,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,39.843554549969916
2013-01-01,5951,Adrián López,24,25.0,9,6,555.0,2,1.0,0.0,0.0,2,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,34.83844729767165
2013-01-01,3868,Diego López,1,31.0,1,0,75.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,8.076445254770736
2013-01-01,5952,Filipe Luís,24,27.0,10,10,849.0,1,1.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,49.59840643965327
2013-01-01,3871,Luisão,10,32.0,6,6,540.0,1,1.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,33.204126562227316
2013-01-01,4354,David Luiz,11,26.0,8,7,636.0,0,1.0,0.0,0.0,2,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,38.004943722595044
