idEntrenador,Temporada,Equipo,Nun,Non,División,Edad,PJ,PG,PE,PP,Non
1,1978-79,Aberdeen,,,,37,-,-,-,-,
1,1979-80,Aberdeen,,,,38,-,-,-,-,
1,1980-81,Aberdeen,,,,39,-,-,-,-,
1,1981-82,Aberdeen,,,,40,-,-,-,-,
1,1982-83,Aberdeen,,,,41,-,-,-,-,
1,1983-84,Aberdeen,,,,42,-,-,-,-,
1,1984-85,Aberdeen,,,,43,-,-,-,-,
1,1985-86,Aberdeen,,,,44,-,-,-,-,
1,1986-87,Aberdeen,,,,45,-,-,-,-,
1,1988-89,Manchester United,,,1ª,47,38,13,12,13,
1,1989-90,Manchester United,,,1ª,48,38,13,9,16,
1,1990-91,Manchester United,,,1ª,49,38,16,12,10,
1,1991-92,Manchester United,,,1ª,50,42,21,15,6,
1,1992-93,Manchester United,,,1ª,51,42,24,12,6,
1,1993-94,Manchester United,,,1ª,52,42,27,11,4,
1,1994-95,Manchester United,,,1ª,53,42,26,10,6,
1,1995-96,Manchester United,,,1ª,54,38,25,7,6,
1,1996-97,Manchester United,,,1ª,55,38,21,12,5,
1,1997-98,Manchester United,,,1ª,56,38,23,8,7,
1,1998-99,Manchester United,,,1ª,57,38,22,13,3,
1,1999-00,Manchester United,,,1ª,58,38,28,7,3,
1,2000-01,Manchester United,,,1ª,59,38,24,8,6,
1,2001-02,Manchester United,,,1ª,60,38,24,5,9,
1,2002-03,Manchester United,,,1ª,61,38,25,8,5,
1,2003-04,Manchester United,,,1ª,62,38,23,6,9,
1,2004-05,Manchester United,,,1ª,63,38,22,11,5,
1,2005-06,Manchester United,,,1ª,64,38,25,8,5,
1,2006-07,Manchester United,,,1ª,65,38,28,5,5,
1,2007-08,Manchester United,,,1ª,66,38,27,6,5,
1,2008-09,Manchester United,,,1ª,67,38,28,6,4,
1,2009-10,Manchester United,,,1ª,68,38,27,4,7,
1,2010-11,Manchester United,,,1ª,69,38,23,11,4,
1,2011-12,Manchester United,,,1ª,70,38,28,5,5,
1,2012-13,Manchester United,,,1ª,71,38,28,5,5,
2,1988-89,Monaco,,,,39,-,-,-,-,
2,1989-90,Monaco,,,,40,-,-,-,-,
2,1990-91,Monaco,,,,41,-,-,-,-,
2,1991-92,Monaco,,,,42,-,-,-,-,
2,1992-93,Monaco,,,,43,-,-,-,-,
2,1993-94,Monaco,,,,44,-,-,-,-,
2,1994-95,Monaco,,,1ª,45,8,2,1,5,
2,1996-97,Arsenal,,,1ª,47,30,14,9,7,
2,1997-98,Arsenal,,,1ª,48,38,23,9,6,
2,1998-99,Arsenal,,,1ª,49,38,22,12,4,
2,1999-00,Arsenal,,,1ª,50,38,22,7,9,
2,2000-01,Arsenal,,,1ª,51,38,20,10,8,
2,2001-02,Arsenal,,,1ª,52,38,26,9,3,
2,2002-03,Arsenal,,,1ª,53,38,23,9,6,
2,2003-04,Arsenal,,,1ª,54,38,26,12,0,
2,2004-05,Arsenal,,,1ª,55,38,25,8,5,
2,2005-06,Arsenal,,,1ª,56,38,20,7,11,
2,2006-07,Arsenal,,,1ª,57,38,19,11,8,
2,2007-08,Arsenal,,,1ª,58,38,24,11,3,
2,2008-09,Arsenal,,,1ª,59,38,20,12,6,
2,2009-10,Arsenal,,,1ª,60,38,23,6,9,
2,2010-11,Arsenal,,,1ª,61,38,19,11,8,
2,2011-12,Arsenal,,,1ª,62,38,21,7,10,
2,2012-13,Arsenal,,,1ª,63,38,21,10,7,
2,2013-14,Arsenal,,,1ª,64,38,24,7,7,
2,2014-15,Arsenal,,,1ª,65,38,22,9,7,
2,2015-16,Arsenal,,,1ª,66,38,20,11,7,
2,2016-17,Arsenal,,,1ª,67,38,23,6,9,
2,2017-18,Arsenal,,,1ª,68,38,19,6,13,
3,1996-97,Parma,,,1ª,37,34,18,9,7,
3,1997-98,Parma,,,1ª,38,34,15,12,7,
3,1998-99,Juventus,,,1ª,39,14,8,3,3,
3,1999-00,Juventus,,,1ª,40,34,21,8,5,
3,2000-01,Juventus,,,1ª,41,34,21,10,3,
3,2001-02,Milan,,,1ª,42,25,10,10,5,
3,2002-03,Milan,,,1ª,43,34,18,7,9,
3,2003-04,Milan,,,1ª,44,34,25,7,2,
3,2004-05,Milan,,,1ª,45,38,23,10,5,
3,2005-06,Milan,,,1ª,46,38,28,4,6,
3,2006-07,Milan,,,1ª,47,38,19,12,7,
3,2007-08,Milan,,,1ª,48,38,18,10,10,
3,2008-09,Milan,,,1ª,49,38,22,8,8,
3,2009-10,Chelsea,,,1ª,50,38,27,5,6,
3,2010-11,Chelsea,,,1ª,51,38,21,8,9,
3,2011-12,PSG,,,1ª,52,19,11,6,2,
3,2012-13,PSG,,,1ª,53,38,25,8,5,
3,2013-14,Real Madrid,,,1ª,54,38,27,6,5,
3,2014-15,Real Madrid,,,1ª,55,38,30,2,6,
3,2016-17,Bayern München,,,1ª,57,34,25,7,2,
3,2017-18,Bayern München,,,1ª,58,6,4,1,1,
3,2018-19,Napoli,,,1ª,59,38,24,7,7,
3,2019-20,Napoli,,,1ª,60,15,5,6,4,
3,2019-20,Everton,,,1ª,60,20,8,6,6,
3,2020-21,Everton,,,1ª,61,38,17,8,13,
3,2021-22,Real Madrid,,,1ª,62,38,26,8,4,
3,2022-23,Real Madrid,,,1ª,63,38,24,6,8,
3,2023-24,Real Madrid,,,1ª,64,26,20,5,1,
4,2008-09,Barcelona,,,1ª,37,38,27,6,5,
4,2009-10,Barcelona,,,1ª,38,38,31,6,1,
4,2010-11,Barcelona,,,1ª,39,38,30,6,2,
4,2011-12,Barcelona,,,1ª,40,38,28,7,3,
4,2013-14,Bayern München,,,1ª,42,34,29,3,2,
4,2014-15,Bayern München,,,1ª,43,34,25,4,5,
4,2015-16,Bayern München,,,1ª,44,34,28,4,2,
4,2016-17,Manchester City,,,1ª,45,38,23,9,6,
4,2017-18,Manchester City,,,1ª,46,38,32,4,2,
4,2018-19,Manchester City,,,1ª,47,38,32,2,4,
4,2019-20,Manchester City,,,1ª,48,38,26,3,9,
4,2020-21,Manchester City,,,1ª,49,38,27,5,6,
4,2021-22,Manchester City,,,1ª,50,38,29,6,3,
4,2022-23,Manchester City,,,1ª,51,38,28,5,5,
4,2023-24,Manchester City,,,1ª,52,26,18,5,3,
5,1986-87,Dinamo București,,,,41,-,-,-,-,
5,1987-88,Dinamo București,,,,42,-,-,-,-,
5,1988-89,Dinamo București,,,,43,-,-,-,-,
5,1989-90,Dinamo București,,,,44,-,-,-,-,
5,1990-91,Pisa,,,1ª,45,34,8,6,20,
5,1992-93,Brescia,,,1ª,47,34,9,12,13,
5,1994-95,Brescia,,,1ª,49,20,2,6,12,
5,1996-97,Reggiana,,,1ª,51,10,0,4,6,
5,1998-99,Rapid București,,,,53,-,-,-,-,
5,1998-99,Inter,,,1ª,53,15,5,4,6,
5,1999-00,Rapid București,,,,54,-,-,-,-,
5,2000-01,Galatasaray,,,,55,-,-,-,-,
5,2001-02,Galatasaray,,,,56,-,-,-,-,
5,2002-03,Beşiktaş,,,,57,-,-,-,-,
5,2003-04,Beşiktaş,,,,58,-,-,-,-,
5,2004-05,Shakhtar Donetsk,,,,59,-,-,-,-,
5,2005-06,Shakhtar Donetsk,,,,60,-,-,-,-,
5,2006-07,Shakhtar Donetsk,,,,61,-,-,-,-,
5,2007-08,Shakhtar Donetsk,,,,62,-,-,-,-,
5,2008-09,Shakhtar Donetsk,,,,63,-,-,-,-,
5,2009-10,Shakhtar Donetsk,,,,64,-,-,-,-,
5,2010-11,Shakhtar Donetsk,,,,65,-,-,-,-,
5,2011-12,Shakhtar Donetsk,,,,66,-,-,-,-,
5,2012-13,Shakhtar Donetsk,,,,67,-,-,-,-,
5,2013-14,Shakhtar Donetsk,,,,68,-,-,-,-,
5,2014-15,Shakhtar Donetsk,,,,69,-,-,-,-,
5,2015-16,Shakhtar Donetsk,,,,70,-,-,-,-,
5,2016-17,Zenit,,,,71,-,-,-,-,
5,2020-21,Dynamo Kyiv,,,,75,-,-,-,-,
5,2021-22,Dynamo Kyiv,,,,76,-,-,-,-,
5,2022-23,Dynamo Kyiv,,,,77,-,-,-,-,
5,2023-24,Dynamo Kyiv,,,,78,-,-,-,-,
6,2000-01,Benfica,,,1ª,37,9,5,2,2,
6,2001-02,União de Leiria,,,1ª,38,19,9,7,3,
6,2001-02,Porto,,,1ª,38,15,11,2,2,
6,2002-03,Porto,,,1ª,39,34,27,5,2,
6,2003-04,Porto,,,1ª,40,34,25,7,2,
6,2004-05,Chelsea,,,1ª,41,38,29,8,1,
6,2005-06,Chelsea,,,1ª,42,38,29,4,5,
6,2006-07,Chelsea,,,1ª,43,38,24,11,3,
6,2007-08,Chelsea,,,1ª,44,6,3,2,1,
6,2008-09,Inter,,,1ª,45,38,25,9,4,
6,2009-10,Inter,,,1ª,46,38,24,10,4,
6,2010-11,Real Madrid,,,1ª,47,38,29,5,4,
6,2011-12,Real Madrid,,,1ª,48,38,32,4,2,
6,2012-13,Real Madrid,,,1ª,49,38,26,7,5,
6,2013-14,Chelsea,,,1ª,50,38,25,7,6,
6,2014-15,Chelsea,,,1ª,51,38,26,9,3,
6,2015-16,Chelsea,,,1ª,52,16,4,3,9,
6,2016-17,Manchester United,,,1ª,53,38,18,15,5,
6,2017-18,Manchester United,,,1ª,54,38,25,6,7,
6,2018-19,Manchester United,,,1ª,55,17,7,5,5,
6,2019-20,Tottenham,,,1ª,56,26,13,6,7,
6,2020-21,Tottenham,,,1ª,57,32,14,8,10,
6,2021-22,Roma,,,1ª,58,38,18,9,11,
6,2022-23,Roma,,,1ª,59,38,18,9,11,
6,2023-24,Roma,,,1ª,60,20,8,5,7,
7,1993-94,Real Madrid B,,,2ª,33,27,13,5,9,
7,1994-95,Real Madrid B,,,2ª,34,38,13,13,12,
7,1995-96,Valladolid,,,1ª,35,23,2,8,13,
7,1996-97,Osasuna,,,2ª,36,9,1,4,4,
7,1997-98,Extremadura,,,2ª,37,42,23,10,9,
7,1998-99,Extremadura,,,1ª,38,38,9,12,17,
7,2000-01,Tenerife,,,2ª,40,42,21,11,10,
7,2001-02,Valencia,,,1ª,41,38,21,12,5,
7,2002-03,Valencia,,,1ª,42,38,17,9,12,
7,2003-04,Valencia,,,1ª,43,38,23,8,7,
7,2004-05,Liverpool,,,1ª,44,38,17,7,14,
7,2005-06,Liverpool,,,1ª,45,38,25,7,6,
7,2006-07,Liverpool,,,1ª,46,38,20,8,10,
7,2007-08,Liverpool,,,1ª,47,38,21,13,4,
7,2008-09,Liverpool,,,1ª,48,38,25,11,2,
7,2009-10,Liverpool,,,1ª,49,38,18,9,11,
7,2010-11,Inter,,,1ª,50,15,6,5,4,
7,2012-13,Chelsea,,,1ª,52,26,15,6,5,
7,2013-14,Napoli,,,1ª,53,38,23,9,6,
7,2014-15,Napoli,,,1ª,54,38,18,9,11,
7,2015-16,Real Madrid,,,1ª,55,18,11,4,3,
7,2015-16,Newcastle,,,1ª,55,10,3,4,3,
7,2017-18,Newcastle,,,1ª,57,38,12,8,18,
7,2018-19,Newcastle,,,1ª,58,38,12,9,17,
7,2021-22,Everton,,,1ª,61,19,5,4,10,
7,2023-24,Celta de Vigo,,,1ª,63,26,4,9,13,
8,2004-05,Mainz 05,,,1ª,37,34,12,7,15,
8,2005-06,Mainz 05,,,1ª,38,34,9,11,14,
8,2006-07,Mainz 05,,,1ª,39,34,8,10,16,
8,2008-09,Borussia Dortmund,,,1ª,41,34,15,14,5,
8,2009-10,Borussia Dortmund,,,1ª,42,34,16,9,9,
8,2010-11,Borussia Dortmund,,,1ª,43,34,23,6,5,
8,2011-12,Borussia Dortmund,,,1ª,44,34,25,6,3,
8,2012-13,Borussia Dortmund,,,1ª,45,34,19,9,6,
8,2013-14,Borussia Dortmund,,,1ª,46,34,22,5,7,
8,2014-15,Borussia Dortmund,,,1ª,47,34,13,7,14,
8,2015-16,Liverpool,,,1ª,48,30,13,9,8,
8,2016-17,Liverpool,,,1ª,49,38,22,10,6,
8,2017-18,Liverpool,,,1ª,50,38,21,12,5,
8,2018-19,Liverpool,,,1ª,51,38,30,7,1,
8,2019-20,Liverpool,,,1ª,52,38,32,3,3,
8,2020-21,Liverpool,,,1ª,53,38,20,9,9,
8,2021-22,Liverpool,,,1ª,54,38,28,8,2,
8,2022-23,Liverpool,,,1ª,55,38,19,10,9,
8,2023-24,Liverpool,,,1ª,56,26,18,6,2,
9,2005-06,Racing Club,,,1ª,35,14,5,3,6,
9,2006-07,Estudiantes de La Plata,,,1ª,36,38,24,9,5,
9,2007-08,Estudiantes de La Plata,,,1ª,37,19,8,6,5,
9,2007-08,River Plate,,,1ª,37,19,13,4,2,
9,2008-09,River Plate,,,1ª,38,14,1,7,6,
9,2008-09,San Lorenzo,,,1ª,38,10,4,2,4,
9,2009-10,San Lorenzo,,,1ª,39,31,12,7,12,
9,2010-11,Catania,,,1ª,40,18,7,3,8,
9,2011-12,Racing Club,,,1ª,41,19,7,10,2,
9,2011-12,Atlético de Madrid,,,1ª,41,22,10,7,5,
9,2012-13,Atlético de Madrid,,,1ª,42,38,23,7,8,
9,2013-14,Atlético de Madrid,,,1ª,43,38,28,6,4,
9,2014-15,Atlético de Madrid,,,1ª,44,38,23,9,6,
9,2015-16,Atlético de Madrid,,,1ª,45,38,28,4,6,
9,2016-17,Atlético de Madrid,,,1ª,46,38,23,9,6,
9,2017-18,Atlético de Madrid,,,1ª,47,38,23,10,5,
9,2018-19,Atlético de Madrid,,,1ª,48,38,22,10,6,
9,2019-20,Atlético de Madrid,,,1ª,49,38,18,16,4,
9,2020-21,Atlético de Madrid,,,1ª,50,38,26,8,4,
9,2021-22,Atlético de Madrid,,,1ª,51,38,21,8,9,
9,2022-23,Atlético de Madrid,,,1ª,52,38,23,8,7,
9,2023-24,Atlético de Madrid,,,1ª,53,26,16,4,6,
10,2008-09,Cagliari,,,1ª,41,38,15,8,15,
10,2009-10,Cagliari,,,1ª,42,33,11,7,15,
10,2010-11,Milan,,,1ª,43,38,24,10,4,
10,2011-12,Milan,,,1ª,44,38,24,8,6,
10,2012-13,Milan,,,1ª,45,38,21,9,8,
10,2013-14,Milan,,,1ª,46,19,5,7,7,
10,2014-15,Juventus,,,1ª,47,38,26,9,3,
10,2015-16,Juventus,,,1ª,48,38,29,4,5,
10,2016-17,Juventus,,,1ª,49,38,29,4,5,
10,2017-18,Juventus,,,1ª,50,38,30,5,3,
10,2018-19,Juventus,,,1ª,51,38,28,6,4,
10,2021-22,Juventus,,,1ª,54,38,20,10,8,
10,2022-23,Juventus,,,1ª,55,38,22,6,10,
10,2023-24,Juventus,,,1ª,56,26,17,6,3,
11,1991-92,Ajax,,,1ª,40,28,20,4,4,
11,1992-93,Ajax,,,1ª,41,34,20,9,5,
11,1993-94,Ajax,,,1ª,42,34,26,2,6,
11,1994-95,Ajax,,,1ª,43,34,27,7,0,
11,1995-96,Ajax,,,1ª,44,34,26,5,3,
11,1996-97,Ajax,,,1ª,45,34,17,10,7,
11,1997-98,Barcelona,,,1ª,46,38,23,5,10,
11,1998-99,Barcelona,,,1ª,47,38,24,7,7,
11,1999-00,Barcelona,,,1ª,48,38,19,7,12,
11,2002-03,Barcelona,,,1ª,51,19,6,5,8,
11,2005-06,AZ Alkmaar,,,1ª,54,34,23,5,6,
11,2006-07,AZ Alkmaar,,,1ª,55,34,21,9,4,
11,2007-08,AZ Alkmaar,,,1ª,56,34,11,10,13,
11,2008-09,AZ Alkmaar,,,1ª,57,34,25,5,4,
11,2009-10,Bayern München,,,1ª,58,34,20,10,4,
11,2010-11,Bayern München,,,1ª,59,29,15,7,7,
11,2014-15,Manchester United,,,1ª,63,38,20,10,8,
11,2015-16,Manchester United,,,1ª,64,38,19,9,10,
12,1988-89,Grasshopper,,,,39,-,-,-,-,
12,1989-90,Grasshopper,,,,40,-,-,-,-,
12,1990-91,Grasshopper,,,,41,-,-,-,-,
12,1991-92,Borussia Dortmund,,,1ª,42,38,20,12,6,
12,1992-93,Borussia Dortmund,,,1ª,43,33,17,5,11,
12,1993-94,Borussia Dortmund,,,1ª,44,34,15,9,10,
12,1994-95,Borussia Dortmund,,,1ª,45,34,20,9,5,
12,1995-96,Borussia Dortmund,,,1ª,46,34,19,11,4,
12,1996-97,Borussia Dortmund,,,1ª,47,34,19,6,9,
12,1998-99,Bayern München,,,1ª,49,34,24,6,4,
12,1999-00,Bayern München,,,1ª,50,34,22,7,5,
12,2000-01,Bayern München,,,1ª,51,34,19,6,9,
12,2001-02,Bayern München,,,1ª,52,34,20,8,6,
12,2002-03,Bayern München,,,1ª,53,34,23,6,5,
12,2003-04,Bayern München,,,1ª,54,34,20,8,6,
12,2006-07,Bayern München,,,1ª,57,15,8,2,5,
12,2007-08,Bayern München,,,1ª,58,34,22,10,2,
13,1973-74,Dynamo Kyiv,,,,34,-,-,-,-,
13,1974-75,Dynamo Kyiv,,,,35,-,-,-,-,
13,1975-76,Dynamo Kyiv,,,,36,-,-,-,-,
13,1976-77,Dynamo Kyiv,,,,37,-,-,-,-,
13,1977-78,Dynamo Kyiv,,,,38,-,-,-,-,
13,1978-79,Dynamo Kyiv,,,,39,-,-,-,-,
13,1979-80,Dynamo Kyiv,,,,40,-,-,-,-,
13,1980-81,Dynamo Kyiv,,,,41,-,-,-,-,
13,1981-82,Dynamo Kyiv,,,,42,-,-,-,-,
13,1982-83,Dynamo Kyiv,,,,43,-,-,-,-,
13,1983-84,Dynamo Kyiv,,,,44,-,-,-,-,
13,1985-86,Dynamo Kyiv,,,,46,-,-,-,-,
13,1986-87,Dynamo Kyiv,,,,47,-,-,-,-,
13,1987-88,Dynamo Kyiv,,,,48,-,-,-,-,
13,1989-90,Dynamo Kyiv,,,,50,-,-,-,-,
13,1997-98,Dynamo Kyiv,,,,58,-,-,-,-,
13,1998-99,Dynamo Kyiv,,,,59,-,-,-,-,
13,1999-00,Dynamo Kyiv,,,,60,-,-,-,-,
13,2000-01,Dynamo Kyiv,,,,61,-,-,-,-,
13,2001-02,Dynamo Kyiv,,,,62,-,-,-,-,
14,1986-87,Milan,,,1ª,40,5,2,2,1,
14,1991-92,Milan,,,1ª,45,34,22,12,0,
14,1992-93,Milan,,,1ª,46,34,18,14,2,
14,1993-94,Milan,,,1ª,47,34,19,12,3,
14,1994-95,Milan,,,1ª,48,34,17,9,8,
14,1995-96,Milan,,,1ª,49,34,21,10,3,
14,1996-97,Real Madrid,,,1ª,50,42,27,11,4,
14,1997-98,Milan,,,1ª,51,34,11,11,12,
14,1999-00,Roma,,,1ª,53,34,14,12,8,
14,2000-01,Roma,,,1ª,54,34,22,9,3,
14,2001-02,Roma,,,1ª,55,34,19,13,2,
14,2002-03,Roma,,,1ª,56,34,13,10,11,
14,2003-04,Roma,,,1ª,57,34,21,8,5,
14,2004-05,Juventus,,,1ª,58,38,26,8,4,
14,2005-06,Juventus,,,1ª,59,38,27,10,1,
14,2006-07,Real Madrid,,,1ª,60,38,23,7,8,
15,1973-74,Milan,,,1ª,34,6,1,4,1,
15,1975-76,Milan,,,1ª,36,30,15,8,7,
15,1976-77,Juventus,,,1ª,37,30,23,5,2,
15,1977-78,Juventus,,,1ª,38,30,15,14,1,
15,1978-79,Juventus,,,1ª,39,30,12,13,5,
15,1979-80,Juventus,,,1ª,40,30,16,6,8,
15,1980-81,Juventus,,,1ª,41,30,17,10,3,
15,1981-82,Juventus,,,1ª,42,30,19,8,3,
15,1982-83,Juventus,,,1ª,43,30,15,9,6,
15,1983-84,Juventus,,,1ª,44,30,17,9,4,
15,1984-85,Juventus,,,1ª,45,30,11,14,5,
15,1985-86,Juventus,,,1ª,46,30,18,9,3,
15,1986-87,Inter,,,1ª,47,30,15,8,7,
15,1987-88,Inter,,,1ª,48,30,11,10,9,
15,1988-89,Inter,,,1ª,49,34,26,6,2,
15,1989-90,Inter,,,1ª,50,34,17,10,7,
15,1990-91,Inter,,,1ª,51,34,18,10,6,
15,1991-92,Juventus,,,1ª,52,34,18,12,4,
15,1992-93,Juventus,,,1ª,53,34,15,9,10,
15,1993-94,Juventus,,,1ª,54,34,17,13,4,
15,1994-95,Bayern München,,,1ª,55,34,15,13,6,
15,1995-96,Cagliari,,,1ª,56,21,7,3,11,
15,1996-97,Bayern München,,,1ª,57,34,20,11,3,
15,1997-98,Bayern München,,,1ª,58,34,19,9,6,
15,1998-99,Fiorentina,,,1ª,59,34,16,8,10,
15,1999-00,Fiorentina,,,1ª,60,34,13,12,9,
15,2004-05,Benfica,,,1ª,65,34,19,8,7,
15,2005-06,Stuttgart,,,1ª,66,20,5,12,3,
15,2006-07,Red Bull Salzburg,,,,67,-,-,-,-,
15,2007-08,Red Bull Salzburg,,,,68,-,-,-,-,
16,1989-90,Cesena,,,1ª,41,34,6,16,12,
16,1990-91,Cesena,,,1ª,42,17,2,5,10,
16,1992-93,Atalanta,,,1ª,44,34,14,8,12,
16,1993-94,Napoli,,,1ª,45,34,12,12,10,
16,1994-95,Juventus,,,1ª,46,34,23,4,7,
16,1995-96,Juventus,,,1ª,47,34,19,8,7,
16,1996-97,Juventus,,,1ª,48,34,17,14,3,
16,1997-98,Juventus,,,1ª,49,34,21,11,2,
16,1998-99,Juventus,,,1ª,50,20,7,6,7,
16,1999-00,Inter,,,1ª,51,34,17,7,10,
16,2000-01,Inter,,,1ª,52,1,0,0,1,
16,2001-02,Juventus,,,1ª,53,34,20,11,3,
16,2002-03,Juventus,,,1ª,54,34,21,9,4,
16,2003-04,Juventus,,,1ª,55,34,21,6,7,
16,2013-14,Guangzhou Evergrande,,,,65,-,-,-,-,
17,1997-98,Empoli,,,1ª,38,34,10,7,17,
17,1998-99,Sampdoria,,,1ª,39,28,9,7,12,
17,1999-00,Venezia,,,1ª,40,17,4,3,10,
17,2000-01,Udinese,,,1ª,41,11,2,4,5,
17,2002-03,Udinese,,,1ª,43,34,16,8,10,
17,2003-04,Udinese,,,1ª,44,34,13,11,10,
17,2004-05,Udinese,,,1ª,45,38,17,11,10,
17,2005-06,Roma,,,1ª,46,38,19,12,7,
17,2006-07,Roma,,,1ª,47,38,22,9,7,
17,2007-08,Roma,,,1ª,48,38,24,10,4,
17,2008-09,Roma,,,1ª,49,38,18,9,11,
17,2009-10,Roma,,,1ª,50,2,0,0,2,
17,2010-11,Zenit,,,,51,-,-,-,-,
17,2011-12,Zenit,,,,52,-,-,-,-,
17,2012-13,Zenit,,,,53,-,-,-,-,
17,2013-14,Zenit,,,,54,-,-,-,-,
17,2015-16,Roma,,,1ª,56,19,14,4,1,
17,2016-17,Roma,,,1ª,57,38,28,3,7,
17,2017-18,Inter,,,1ª,58,38,20,12,6,
17,2018-19,Inter,,,1ª,59,38,20,9,9,
17,2021-22,Napoli,,,1ª,62,38,24,7,7,
17,2022-23,Napoli,,,1ª,63,38,28,6,4,
18,1989-90,Spartak Moskva,,,,35,-,-,-,-,
18,1990-91,Spartak Moskva,,,,36,-,-,-,-,
18,1991-92,Spartak Moskva,,,,37,-,-,-,-,
18,1992-93,Spartak Moskva,,,,38,-,-,-,-,
18,1993-94,Spartak Moskva,,,,39,-,-,-,-,
18,1994-95,Spartak Moskva,,,,40,-,-,-,-,
18,1995-96,Spartak Moskva,,,,41,-,-,-,-,
18,1996-97,Spartak Moskva,,,,42,-,-,-,-,
18,1997-98,Spartak Moskva,,,,43,-,-,-,-,
18,1998-99,Spartak Moskva,,,,44,-,-,-,-,
18,1999-00,Spartak Moskva,,,,45,-,-,-,-,
18,2000-01,Spartak Moskva,,,,46,-,-,-,-,
18,2001-02,Spartak Moskva,,,,47,-,-,-,-,
18,2002-03,Spartak Moskva,,,,48,-,-,-,-,
19,1999-00,Vitesse,,,1ª,36,16,9,4,3,
19,2000-01,Vitesse,,,1ª,37,34,16,11,7,
19,2001-02,Vitesse,,,1ª,38,15,7,5,3,
19,2001-02,Ajax,,,1ª,38,19,12,5,2,
19,2002-03,Ajax,,,1ª,39,34,26,5,3,
19,2003-04,Ajax,,,1ª,40,34,25,5,4,
19,2004-05,Ajax,,,1ª,41,22,14,5,3,
19,2005-06,Benfica,,,1ª,42,34,20,7,7,
19,2006-07,PSV,,,1ª,43,34,23,6,5,
19,2007-08,PSV,,,1ª,44,9,7,2,0,
19,2007-08,Valencia,,,1ª,44,22,4,6,12,
19,2009-10,AZ Alkmaar,,,1ª,46,16,8,1,7,
19,2011-12,Feyenoord,,,1ª,48,34,21,7,6,
19,2012-13,Feyenoord,,,1ª,49,34,21,6,7,
19,2013-14,Feyenoord,,,1ª,50,34,20,7,7,
19,2014-15,Southampton,,,1ª,51,38,18,6,14,
19,2015-16,Southampton,,,1ª,52,38,18,9,11,
19,2016-17,Everton,,,1ª,53,38,17,10,11,
19,2017-18,Everton,,,1ª,54,9,2,2,5,
19,2020-21,Barcelona,,,1ª,57,38,24,7,7,
19,2021-22,Barcelona,,,1ª,58,10,4,3,3,
20,2000-01,San Lorenzo,,,1ª,47,17,14,1,2,
20,2001-02,San Lorenzo,,,1ª,48,38,14,15,9,
20,2002-03,River Plate,,,1ª,49,38,24,7,7,
20,2003-04,River Plate,,,1ª,50,38,19,9,10,
20,2004-05,Villarreal,,,1ª,51,38,18,11,9,
20,2005-06,Villarreal,,,1ª,52,38,14,15,9,
20,2006-07,Villarreal,,,1ª,53,38,18,8,12,
20,2007-08,Villarreal,,,1ª,54,38,24,5,9,
20,2008-09,Villarreal,,,1ª,55,38,18,11,9,
20,2009-10,Real Madrid,,,1ª,56,38,31,3,4,
20,2010-11,Málaga,,,1ª,57,28,11,6,11,
20,2011-12,Málaga,,,1ª,58,38,17,7,14,
20,2012-13,Málaga,,,1ª,59,38,16,9,13,
20,2013-14,Manchester City,,,1ª,60,38,27,5,6,
20,2014-15,Manchester City,,,1ª,61,38,24,7,7,
20,2015-16,Manchester City,,,1ª,62,38,19,9,10,
20,2018-19,West Ham,,,1ª,65,38,15,7,16,
20,2019-20,West Ham,,,1ª,66,19,5,4,10,
20,2020-21,Betis,,,1ª,67,38,17,10,11,
20,2021-22,Betis,,,1ª,68,38,19,8,11,
20,2022-23,Betis,,,1ª,69,38,17,9,12,
20,2023-24,Betis,,,1ª,70,26,10,12,4,
21,1958-59,Real Madrid,,,1ª,36,7,4,1,2,
21,1959-60,Plus Ultra,,,2ª,37,29,11,11,7,
21,1959-60,Real Madrid,,,1ª,37,1,1,0,0,
21,1960-61,Real Madrid,,,1ª,38,30,24,4,2,
21,1961-62,Real Madrid,,,1ª,39,30,19,5,6,
21,1962-63,Real Madrid,,,1ª,40,30,23,3,4,
21,1963-64,Real Madrid,,,1ª,41,30,22,2,6,
21,1964-65,Real Madrid,,,1ª,42,30,21,5,4,
21,1965-66,Real Madrid,,,1ª,43,30,19,5,6,
21,1966-67,Real Madrid,,,1ª,44,30,19,9,2,
21,1967-68,Real Madrid,,,1ª,45,30,16,10,4,
21,1968-69,Real Madrid,,,1ª,46,30,18,11,1,
21,1968-69,España,,,,46,4,2,1,1,
21,1969-70,Real Madrid,,,1ª,47,30,13,9,8,
21,1970-71,Real Madrid,,,1ª,48,30,17,7,6,
21,1971-72,Real Madrid,,,1ª,49,34,19,9,6,
21,1972-73,Real Madrid,,,1ª,50,34,17,9,8,
21,1973-74,Real Madrid,,,1ª,51,18,5,8,5,
21,1975-76,Granada,,,1ª,53,34,8,10,16,
21,1977-78,Las Palmas,,,1ª,55,34,12,11,11,
21,1978-79,Las Palmas,,,1ª,56,34,14,9,11,
21,1979-80,Sevilla,,,1ª,57,34,14,6,14,
21,1980-81,Sevilla,,,1ª,58,34,14,9,11,
21,1981-82,Sevilla,,,1ª,59,14,4,3,7,
21,1982-83,España,,,,60,6,5,1,0,
21,1982-83,España Olímpica,,,,60,2,0,1,1,
21,1983-84,España,,,,61,14,5,5,4,
